location,date,lockdown_in_effect
Australia,1/26/2020,FALSE
Australia,1/27/2020,FALSE
Australia,1/28/2020,FALSE
Australia,1/29/2020,FALSE
Australia,1/30/2020,FALSE
Australia,1/31/2020,FALSE
Australia,2/1/2020,FALSE
Australia,2/2/2020,FALSE
Australia,2/3/2020,FALSE
Australia,2/4/2020,FALSE
Australia,2/5/2020,FALSE
Australia,2/6/2020,FALSE
Australia,2/7/2020,FALSE
Australia,2/8/2020,FALSE
Australia,2/9/2020,FALSE
Australia,2/10/2020,FALSE
Australia,2/11/2020,FALSE
Australia,2/12/2020,FALSE
Australia,2/13/2020,FALSE
Australia,2/14/2020,FALSE
Australia,2/15/2020,FALSE
Australia,2/16/2020,FALSE
Australia,2/17/2020,FALSE
Australia,2/18/2020,FALSE
Australia,2/19/2020,FALSE
Australia,2/20/2020,FALSE
Australia,2/21/2020,FALSE
Australia,2/22/2020,FALSE
Australia,2/23/2020,FALSE
Australia,2/24/2020,FALSE
Australia,2/25/2020,FALSE
Australia,2/26/2020,FALSE
Australia,2/27/2020,FALSE
Australia,2/28/2020,FALSE
Australia,2/29/2020,FALSE
Australia,3/1/2020,FALSE
Australia,3/2/2020,FALSE
Australia,3/3/2020,FALSE
Australia,3/4/2020,FALSE
Australia,3/5/2020,FALSE
Australia,3/6/2020,FALSE
Australia,3/7/2020,FALSE
Australia,3/8/2020,FALSE
Australia,3/9/2020,FALSE
Australia,3/10/2020,FALSE
Australia,3/11/2020,FALSE
Australia,3/12/2020,FALSE
Australia,3/13/2020,TRUE
Australia,3/14/2020,TRUE
Australia,3/15/2020,TRUE
Australia,3/16/2020,TRUE
Australia,3/17/2020,TRUE
Australia,3/18/2020,TRUE
Australia,3/19/2020,TRUE
Australia,3/20/2020,TRUE
Australia,3/21/2020,TRUE
Australia,3/22/2020,TRUE
Australia,3/23/2020,TRUE
Australia,3/24/2020,TRUE
Australia,3/25/2020,TRUE
Australia,3/26/2020,TRUE
Australia,3/27/2020,TRUE
Australia,3/28/2020,TRUE
Australia,3/29/2020,TRUE
Australia,3/30/2020,TRUE
Australia,3/31/2020,TRUE
Australia,4/1/2020,TRUE
Australia,4/2/2020,TRUE
Australia,4/3/2020,TRUE
Australia,4/4/2020,TRUE
Australia,4/5/2020,TRUE
Australia,4/6/2020,TRUE
Australia,4/7/2020,TRUE
Australia,4/8/2020,TRUE
Australia,4/9/2020,TRUE
Australia,4/10/2020,TRUE
Australia,4/11/2020,TRUE
Australia,4/12/2020,TRUE
Australia,4/13/2020,TRUE
Australia,4/14/2020,TRUE
Australia,4/15/2020,TRUE
Australia,4/16/2020,TRUE
Australia,4/17/2020,TRUE
Australia,4/18/2020,TRUE
Australia,4/19/2020,TRUE
Australia,4/20/2020,TRUE
Australia,4/21/2020,TRUE
Australia,4/22/2020,TRUE
Australia,4/23/2020,TRUE
Australia,4/24/2020,TRUE
Australia,4/25/2020,TRUE
Australia,4/26/2020,TRUE
Australia,4/27/2020,TRUE
Australia,4/28/2020,TRUE
Australia,4/29/2020,TRUE
Australia,4/30/2020,TRUE
Australia,5/1/2020,TRUE
Australia,5/2/2020,TRUE
Australia,5/3/2020,TRUE
Australia,5/4/2020,TRUE
Australia,5/5/2020,TRUE
Australia,5/6/2020,TRUE
Australia,5/7/2020,TRUE
Australia,5/8/2020,TRUE
Australia,5/9/2020,TRUE
Australia,5/10/2020,TRUE
Australia,5/11/2020,TRUE
Australia,5/12/2020,TRUE
Australia,5/13/2020,TRUE
Australia,5/14/2020,TRUE
Australia,5/15/2020,TRUE
Australia,5/16/2020,TRUE
Australia,5/17/2020,TRUE
Australia,5/18/2020,TRUE
Australia,5/19/2020,TRUE
Australia,5/20/2020,TRUE
Australia,5/21/2020,TRUE
Australia,5/22/2020,TRUE
Australia,5/23/2020,TRUE
Australia,5/24/2020,TRUE
Australia,5/25/2020,TRUE
Australia,5/26/2020,TRUE
Australia,5/27/2020,TRUE
Australia,5/28/2020,TRUE
Australia,5/29/2020,TRUE
Australia,5/30/2020,TRUE
Australia,5/31/2020,TRUE
Australia,6/1/2020,TRUE
Australia,6/2/2020,TRUE
Australia,6/3/2020,TRUE
Australia,6/4/2020,TRUE
Australia,6/5/2020,TRUE
Australia,6/6/2020,TRUE
Australia,6/7/2020,TRUE
Australia,6/8/2020,TRUE
Australia,6/9/2020,TRUE
Australia,6/10/2020,TRUE
Australia,6/11/2020,TRUE
Australia,6/12/2020,TRUE
Australia,6/13/2020,TRUE
Australia,6/14/2020,TRUE
Australia,6/15/2020,TRUE
Australia,6/16/2020,TRUE
Australia,6/17/2020,TRUE
Australia,6/18/2020,TRUE
Australia,6/19/2020,TRUE
Australia,6/20/2020,TRUE
Australia,6/21/2020,TRUE
Australia,6/22/2020,TRUE
Australia,6/23/2020,TRUE
Australia,6/24/2020,TRUE
Australia,6/25/2020,TRUE
Australia,6/26/2020,TRUE
Australia,6/27/2020,TRUE
Australia,6/28/2020,TRUE
Australia,6/29/2020,TRUE
Australia,6/30/2020,TRUE
Australia,7/1/2020,TRUE
Australia,7/2/2020,TRUE
Australia,7/3/2020,TRUE
Australia,7/4/2020,TRUE
Australia,7/5/2020,TRUE
Australia,7/6/2020,TRUE
Australia,7/7/2020,TRUE
Australia,7/8/2020,TRUE
Australia,7/9/2020,TRUE
Australia,7/10/2020,TRUE
Australia,7/11/2020,TRUE
Australia,7/12/2020,TRUE
Australia,7/13/2020,TRUE
Australia,7/14/2020,TRUE
Australia,7/15/2020,TRUE
Australia,7/16/2020,TRUE
Australia,7/17/2020,TRUE
Australia,7/18/2020,TRUE
Australia,7/19/2020,TRUE
Australia,7/20/2020,TRUE
Australia,7/21/2020,TRUE
Australia,7/22/2020,TRUE
Australia,7/23/2020,TRUE
Australia,7/24/2020,TRUE
Australia,7/25/2020,TRUE
Australia,7/26/2020,TRUE
Australia,7/27/2020,TRUE
Australia,7/28/2020,TRUE
Australia,7/29/2020,TRUE
Australia,7/30/2020,TRUE
Australia,7/31/2020,TRUE
Australia,8/1/2020,TRUE
Australia,8/2/2020,TRUE
Australia,8/3/2020,TRUE
Australia,8/4/2020,TRUE
Australia,8/5/2020,TRUE
Australia,8/6/2020,TRUE
Australia,8/7/2020,TRUE
Australia,8/8/2020,TRUE
Australia,8/9/2020,TRUE
Australia,8/10/2020,TRUE
Australia,8/11/2020,TRUE
Australia,8/12/2020,TRUE
Australia,8/13/2020,TRUE
Australia,8/14/2020,TRUE
Australia,8/15/2020,TRUE
Australia,8/16/2020,TRUE
Australia,8/17/2020,TRUE
Australia,8/18/2020,TRUE
Australia,8/19/2020,TRUE
Australia,8/20/2020,TRUE
Australia,8/21/2020,TRUE
Australia,8/22/2020,TRUE
Australia,8/23/2020,TRUE
Australia,8/24/2020,TRUE
Australia,8/25/2020,TRUE
Australia,8/26/2020,TRUE
Australia,8/27/2020,TRUE
Australia,8/28/2020,TRUE
Australia,8/29/2020,TRUE
Australia,8/30/2020,TRUE
Australia,8/31/2020,TRUE
Australia,9/1/2020,TRUE
Australia,9/2/2020,TRUE
Australia,9/3/2020,TRUE
Australia,9/4/2020,TRUE
Australia,9/5/2020,TRUE
Australia,9/6/2020,TRUE
Australia,9/7/2020,TRUE
Australia,9/8/2020,TRUE
Australia,9/9/2020,TRUE
Australia,9/10/2020,TRUE
Australia,9/11/2020,TRUE
Australia,9/12/2020,TRUE
Australia,9/13/2020,TRUE
Australia,9/14/2020,TRUE
Australia,9/15/2020,TRUE
Australia,9/16/2020,TRUE
Australia,9/17/2020,TRUE
Australia,9/18/2020,TRUE
Australia,9/19/2020,TRUE
Australia,9/20/2020,TRUE
Australia,9/21/2020,TRUE
Australia,9/22/2020,TRUE
Australia,9/23/2020,TRUE
Australia,9/24/2020,TRUE
Australia,9/25/2020,TRUE
Australia,9/26/2020,TRUE
Australia,9/27/2020,TRUE
Australia,9/28/2020,TRUE
Australia,9/29/2020,TRUE
Australia,9/30/2020,TRUE
Australia,10/1/2020,TRUE
Australia,10/2/2020,TRUE
Australia,10/3/2020,TRUE
Australia,10/4/2020,TRUE
Australia,10/5/2020,TRUE
Australia,10/6/2020,TRUE
Australia,10/7/2020,TRUE
Australia,10/8/2020,TRUE
Australia,10/9/2020,TRUE
Australia,10/10/2020,TRUE
Australia,10/11/2020,TRUE
Australia,10/12/2020,TRUE
Australia,10/13/2020,TRUE
Australia,10/14/2020,TRUE
Australia,10/15/2020,TRUE
Australia,10/16/2020,TRUE
Australia,10/17/2020,TRUE
Australia,10/18/2020,TRUE
Australia,10/19/2020,TRUE
Australia,10/20/2020,TRUE
Australia,10/21/2020,TRUE
Australia,10/22/2020,TRUE
Australia,10/23/2020,TRUE
Australia,10/24/2020,TRUE
Australia,10/25/2020,TRUE
Australia,10/26/2020,TRUE
Australia,10/27/2020,TRUE
Australia,10/28/2020,TRUE
Australia,10/29/2020,TRUE
Australia,10/30/2020,TRUE
Australia,10/31/2020,TRUE
Australia,11/1/2020,TRUE
Australia,11/2/2020,TRUE
Australia,11/3/2020,TRUE
Australia,11/4/2020,TRUE
Australia,11/5/2020,TRUE
Australia,11/6/2020,TRUE
Australia,11/7/2020,TRUE
Australia,11/8/2020,TRUE
Australia,11/9/2020,TRUE
Australia,11/10/2020,TRUE
Australia,11/11/2020,TRUE
Australia,11/12/2020,TRUE
Australia,11/13/2020,TRUE
Australia,11/14/2020,TRUE
Australia,11/15/2020,TRUE
Australia,11/16/2020,TRUE
Australia,11/17/2020,TRUE
Australia,11/18/2020,TRUE
Australia,11/19/2020,TRUE
Australia,11/20/2020,TRUE
Australia,11/21/2020,TRUE
Australia,11/22/2020,TRUE
Australia,11/23/2020,TRUE
Australia,11/24/2020,TRUE
Australia,11/25/2020,TRUE
Australia,11/26/2020,TRUE
Australia,11/27/2020,TRUE
Australia,11/28/2020,TRUE
Australia,11/29/2020,TRUE
Australia,11/30/2020,TRUE
Australia,12/1/2020,TRUE
Australia,12/2/2020,TRUE
Australia,12/3/2020,TRUE
Australia,12/4/2020,TRUE
Australia,12/5/2020,TRUE
Australia,12/6/2020,TRUE
Australia,12/7/2020,TRUE
Australia,12/8/2020,TRUE
Australia,12/9/2020,TRUE
Australia,12/10/2020,TRUE
Australia,12/11/2020,TRUE
Australia,12/12/2020,TRUE
Australia,12/13/2020,TRUE
Australia,12/14/2020,TRUE
Australia,12/15/2020,TRUE
Australia,12/16/2020,TRUE
Australia,12/17/2020,TRUE
Australia,12/18/2020,TRUE
Australia,12/19/2020,TRUE
Australia,12/20/2020,TRUE
Australia,12/21/2020,TRUE
Australia,12/22/2020,TRUE
Australia,12/23/2020,TRUE
Australia,12/24/2020,TRUE
Australia,12/25/2020,TRUE
Australia,12/26/2020,TRUE
Australia,12/27/2020,TRUE
Australia,12/28/2020,TRUE
Australia,12/29/2020,TRUE
Australia,12/30/2020,TRUE
Australia,12/31/2020,TRUE
Australia,1/1/2021,TRUE
Australia,1/2/2021,TRUE
Australia,1/3/2021,TRUE
Australia,1/4/2021,TRUE
Australia,1/5/2021,TRUE
Australia,1/6/2021,TRUE
Australia,1/7/2021,TRUE
Australia,1/8/2021,TRUE
Australia,1/9/2021,TRUE
Australia,1/10/2021,TRUE
Australia,1/11/2021,TRUE
Australia,1/12/2021,TRUE
Australia,1/13/2021,TRUE
Australia,1/14/2021,TRUE
Australia,1/15/2021,TRUE
Australia,1/16/2021,TRUE
Australia,1/17/2021,TRUE
Australia,1/18/2021,TRUE
Australia,1/19/2021,TRUE
Australia,1/20/2021,TRUE
Australia,1/21/2021,TRUE
Australia,1/22/2021,TRUE
Australia,1/23/2021,TRUE
Australia,1/24/2021,TRUE
Australia,1/25/2021,TRUE
Australia,1/26/2021,TRUE
Australia,1/27/2021,TRUE
Australia,1/28/2021,TRUE
Australia,1/29/2021,TRUE
Australia,1/30/2021,TRUE
Australia,1/31/2021,TRUE
Australia,2/1/2021,TRUE
Australia,2/2/2021,TRUE
Australia,2/3/2021,TRUE
Australia,2/4/2021,TRUE
Australia,2/5/2021,TRUE
Australia,2/6/2021,TRUE
Australia,2/7/2021,TRUE
Australia,2/8/2021,TRUE
Australia,2/9/2021,TRUE
Australia,2/10/2021,TRUE
Australia,2/11/2021,TRUE
Australia,2/12/2021,TRUE
Australia,2/13/2021,TRUE
Australia,2/14/2021,TRUE
Australia,2/15/2021,TRUE
Australia,2/16/2021,TRUE
Australia,2/17/2021,TRUE
Australia,2/18/2021,TRUE
Australia,2/19/2021,TRUE
Australia,2/20/2021,TRUE
Australia,2/21/2021,TRUE
Australia,2/22/2021,TRUE
Australia,2/23/2021,TRUE
Australia,2/24/2021,TRUE
Australia,2/25/2021,TRUE
Australia,2/26/2021,TRUE
Australia,2/27/2021,TRUE
Australia,2/28/2021,TRUE
Australia,3/1/2021,TRUE
Australia,3/2/2021,TRUE
Australia,3/3/2021,TRUE
Australia,3/4/2021,TRUE
Australia,3/5/2021,TRUE
Australia,3/6/2021,TRUE
Australia,3/7/2021,TRUE
Australia,3/8/2021,TRUE
Australia,3/9/2021,TRUE
Australia,3/10/2021,TRUE
Australia,3/11/2021,TRUE
Australia,3/12/2021,TRUE
Australia,3/13/2021,TRUE
Australia,3/14/2021,TRUE
Australia,3/15/2021,TRUE
Australia,3/16/2021,TRUE
Australia,3/17/2021,TRUE
Australia,3/18/2021,TRUE
Australia,3/19/2021,TRUE
Australia,3/20/2021,TRUE
Australia,3/21/2021,TRUE
Australia,3/22/2021,TRUE
Australia,3/23/2021,TRUE
Australia,3/24/2021,TRUE
Australia,3/25/2021,TRUE
Australia,3/26/2021,TRUE
Australia,3/27/2021,TRUE
Australia,3/28/2021,TRUE
Australia,3/29/2021,TRUE
Australia,3/30/2021,TRUE
Australia,3/31/2021,TRUE
Australia,4/1/2021,TRUE
Australia,4/2/2021,TRUE
Australia,4/3/2021,TRUE
Australia,4/4/2021,TRUE
Australia,4/5/2021,TRUE
Australia,4/6/2021,TRUE
Australia,4/7/2021,TRUE
Australia,4/8/2021,TRUE
Australia,4/9/2021,TRUE
Australia,4/10/2021,TRUE
Australia,4/11/2021,TRUE
Australia,4/12/2021,TRUE
Australia,4/13/2021,TRUE
Australia,4/14/2021,TRUE
Australia,4/15/2021,TRUE
Australia,4/16/2021,TRUE
Australia,4/17/2021,TRUE
Australia,4/18/2021,TRUE
Australia,4/19/2021,TRUE
Australia,4/20/2021,TRUE
Australia,4/21/2021,TRUE
Australia,4/22/2021,TRUE
Australia,4/23/2021,TRUE
Australia,4/24/2021,TRUE
Australia,4/25/2021,TRUE
Australia,4/26/2021,TRUE
Australia,4/27/2021,TRUE
Australia,4/28/2021,TRUE
Australia,4/29/2021,TRUE
Australia,4/30/2021,TRUE
Australia,5/1/2021,TRUE
Australia,5/2/2021,TRUE
Australia,5/3/2021,TRUE
Australia,5/4/2021,TRUE
Australia,5/5/2021,TRUE
Australia,5/6/2021,TRUE
Australia,5/7/2021,TRUE
Australia,5/8/2021,TRUE
Australia,5/9/2021,TRUE
Australia,5/10/2021,TRUE
Australia,5/11/2021,TRUE
Australia,5/12/2021,TRUE
Australia,5/13/2021,TRUE
Australia,5/14/2021,TRUE
Australia,5/15/2021,TRUE
Australia,5/16/2021,TRUE
Australia,5/17/2021,TRUE
Australia,5/18/2021,TRUE
Australia,5/19/2021,TRUE
Australia,5/20/2021,TRUE
Australia,5/21/2021,TRUE
Australia,5/22/2021,TRUE
Australia,5/23/2021,TRUE
Australia,5/24/2021,TRUE
Australia,5/25/2021,TRUE
Australia,5/26/2021,TRUE
Australia,5/27/2021,TRUE
Australia,5/28/2021,TRUE
Australia,5/29/2021,TRUE
Australia,5/30/2021,TRUE
Australia,5/31/2021,TRUE
Australia,6/1/2021,TRUE
Australia,6/2/2021,TRUE
Australia,6/3/2021,TRUE
Australia,6/4/2021,TRUE
Australia,6/5/2021,TRUE
Australia,6/6/2021,TRUE
Australia,6/7/2021,TRUE
Australia,6/8/2021,TRUE
Australia,6/9/2021,TRUE
Australia,6/10/2021,TRUE
Australia,6/11/2021,TRUE
Australia,6/12/2021,TRUE
Australia,6/13/2021,TRUE
Australia,6/14/2021,TRUE
Australia,6/15/2021,TRUE
Australia,6/16/2021,TRUE
Australia,6/17/2021,TRUE
Australia,6/18/2021,TRUE
Australia,6/19/2021,TRUE
Australia,6/20/2021,TRUE
Australia,6/21/2021,TRUE
Australia,6/22/2021,TRUE
Australia,6/23/2021,TRUE
Australia,6/24/2021,TRUE
Australia,6/25/2021,TRUE
Australia,6/26/2021,TRUE
Australia,6/27/2021,TRUE
Australia,6/28/2021,TRUE
Australia,6/29/2021,TRUE
Australia,6/30/2021,TRUE
Australia,7/1/2021,TRUE
Australia,7/2/2021,TRUE
Australia,7/3/2021,TRUE
Australia,7/4/2021,TRUE
Australia,7/5/2021,TRUE
Australia,7/6/2021,TRUE
Australia,7/7/2021,TRUE
Australia,7/8/2021,TRUE
Australia,7/9/2021,TRUE
Australia,7/10/2021,TRUE
Australia,7/11/2021,TRUE
Australia,7/12/2021,TRUE
Australia,7/13/2021,TRUE
Australia,7/14/2021,TRUE
Australia,7/15/2021,TRUE
Australia,7/16/2021,TRUE
Australia,7/17/2021,TRUE
Australia,7/18/2021,TRUE
Australia,7/19/2021,TRUE
Australia,7/20/2021,TRUE
Australia,7/21/2021,TRUE
Australia,7/22/2021,TRUE
Australia,7/23/2021,TRUE
Australia,7/24/2021,TRUE
Australia,7/25/2021,TRUE
Australia,7/26/2021,TRUE
Australia,7/27/2021,TRUE
Australia,7/28/2021,TRUE
Australia,7/29/2021,TRUE
Australia,7/30/2021,TRUE
Australia,7/31/2021,TRUE
Australia,8/1/2021,TRUE
Australia,8/2/2021,TRUE
Australia,8/3/2021,TRUE
Australia,8/4/2021,TRUE
Australia,8/5/2021,TRUE
Australia,8/6/2021,TRUE
Australia,8/7/2021,TRUE
Australia,8/8/2021,TRUE
Australia,8/9/2021,TRUE
Australia,8/10/2021,TRUE
Australia,8/11/2021,TRUE
Australia,8/12/2021,TRUE
Australia,8/13/2021,TRUE
Australia,8/14/2021,TRUE
Australia,8/15/2021,TRUE
Australia,8/16/2021,TRUE
Australia,8/17/2021,TRUE
Australia,8/18/2021,TRUE
Australia,8/19/2021,TRUE
Australia,8/20/2021,TRUE
Australia,8/21/2021,TRUE
Australia,8/22/2021,TRUE
Australia,8/23/2021,TRUE
Australia,8/24/2021,TRUE
Australia,8/25/2021,TRUE
Australia,8/26/2021,TRUE
Australia,8/27/2021,TRUE
Australia,8/28/2021,TRUE
Australia,8/29/2021,TRUE
Australia,8/30/2021,TRUE
Australia,8/31/2021,TRUE
Australia,9/1/2021,TRUE
Australia,9/2/2021,TRUE
Australia,9/3/2021,TRUE
Australia,9/4/2021,TRUE
Australia,9/5/2021,TRUE
Australia,9/6/2021,TRUE
Australia,9/7/2021,TRUE
Australia,9/8/2021,TRUE
Australia,9/9/2021,TRUE
Australia,9/10/2021,TRUE
Australia,9/11/2021,TRUE
Australia,9/12/2021,TRUE
Australia,9/13/2021,TRUE
Australia,9/14/2021,TRUE
Australia,9/15/2021,TRUE
Australia,9/16/2021,TRUE
Australia,9/17/2021,TRUE
Australia,9/18/2021,TRUE
Australia,9/19/2021,TRUE
Australia,9/20/2021,TRUE
Australia,9/21/2021,TRUE
Australia,9/22/2021,TRUE
Australia,9/23/2021,TRUE
Australia,9/24/2021,TRUE
Australia,9/25/2021,TRUE
Australia,9/26/2021,TRUE
Australia,9/27/2021,TRUE
Australia,9/28/2021,TRUE
Australia,9/29/2021,TRUE
Australia,9/30/2021,TRUE
Australia,10/1/2021,TRUE
Australia,10/2/2021,TRUE
Australia,10/3/2021,TRUE
Australia,10/4/2021,TRUE
Australia,10/5/2021,TRUE
Australia,10/6/2021,TRUE
Australia,10/7/2021,TRUE
Australia,10/8/2021,TRUE
Australia,10/9/2021,TRUE
Australia,10/10/2021,TRUE
Australia,10/11/2021,TRUE
Australia,10/12/2021,TRUE
Australia,10/13/2021,TRUE
Australia,10/14/2021,TRUE
Australia,10/15/2021,TRUE
Australia,10/16/2021,TRUE
Australia,10/17/2021,TRUE
Australia,10/18/2021,TRUE
Australia,10/19/2021,TRUE
Australia,10/20/2021,TRUE
Australia,10/21/2021,TRUE
Australia,10/22/2021,FALSE
Australia,10/23/2021,FALSE
Australia,10/24/2021,FALSE
Australia,10/25/2021,FALSE
Australia,10/26/2021,FALSE
Australia,10/27/2021,FALSE
Australia,10/28/2021,FALSE
Australia,10/29/2021,FALSE
Australia,10/30/2021,FALSE
Australia,10/31/2021,FALSE
Australia,11/1/2021,FALSE
Australia,11/2/2021,FALSE
Australia,11/3/2021,FALSE
Australia,11/4/2021,FALSE
Australia,11/5/2021,FALSE
Australia,11/6/2021,FALSE
Australia,11/7/2021,FALSE
Australia,11/8/2021,FALSE
Australia,11/9/2021,FALSE
Australia,11/10/2021,FALSE
Australia,11/11/2021,FALSE
Australia,11/12/2021,FALSE
Australia,11/13/2021,FALSE
Australia,11/14/2021,FALSE
Australia,11/15/2021,FALSE
Australia,11/16/2021,FALSE
Australia,11/17/2021,FALSE
Australia,11/18/2021,FALSE
Australia,11/19/2021,FALSE
Australia,11/20/2021,FALSE
Australia,11/21/2021,FALSE
Australia,11/22/2021,FALSE
Australia,11/23/2021,FALSE
Australia,11/24/2021,FALSE
Australia,11/25/2021,FALSE
Australia,11/26/2021,FALSE
Australia,11/27/2021,FALSE
Australia,11/28/2021,FALSE
Australia,11/29/2021,FALSE
Australia,11/30/2021,FALSE
Australia,12/1/2021,FALSE
Australia,12/2/2021,FALSE
Australia,12/3/2021,FALSE
Australia,12/4/2021,FALSE
Australia,12/5/2021,FALSE
Australia,12/6/2021,FALSE
Australia,12/7/2021,FALSE
Australia,12/8/2021,FALSE
Australia,12/9/2021,FALSE
Australia,12/10/2021,FALSE
Australia,12/11/2021,FALSE
Australia,12/12/2021,FALSE
Australia,12/13/2021,FALSE
Australia,12/14/2021,FALSE
Australia,12/15/2021,FALSE
Australia,12/16/2021,FALSE
Australia,12/17/2021,FALSE
Australia,12/18/2021,FALSE
Australia,12/19/2021,FALSE
Australia,12/20/2021,FALSE
Australia,12/21/2021,FALSE
Australia,12/22/2021,FALSE
Australia,12/23/2021,FALSE
Australia,12/24/2021,FALSE
Australia,12/25/2021,FALSE
Australia,12/26/2021,FALSE
Australia,12/27/2021,FALSE
Australia,12/28/2021,FALSE
Australia,12/29/2021,FALSE
Australia,12/30/2021,FALSE
Australia,12/31/2021,FALSE
Australia,1/1/2022,FALSE
Australia,1/2/2022,FALSE
Australia,1/3/2022,FALSE
Australia,1/4/2022,FALSE
Australia,1/5/2022,FALSE
Australia,1/6/2022,FALSE
Australia,1/7/2022,FALSE
Australia,1/8/2022,FALSE
Australia,1/9/2022,FALSE
Australia,1/10/2022,FALSE
Australia,1/11/2022,FALSE
Australia,1/12/2022,FALSE
Australia,1/13/2022,FALSE
Australia,1/14/2022,FALSE
Australia,1/15/2022,FALSE
Australia,1/16/2022,FALSE
Australia,1/17/2022,FALSE
Australia,1/18/2022,FALSE
Australia,1/19/2022,FALSE
Australia,1/20/2022,FALSE
